accept_ratio,acceptance_trend_slope,accepted_indices,accepted_len,attention_mass_covered,cloud_finish_ts_ms,cloud_guidance_generation_time_ms,cloud_receive_ts_ms,cloud_selected_count,cloud_selected_token_count,cloud_target_verify_time_ms,correction_token_id,cuda_memory_allocated_mb,draft_entropy,draft_tokens,draft_top1_confidence,draft_top1_top2_margin,draft_tree_actual_depth,draft_tree_max_depth,draft_tree_nodes,edge_finish_ts_ms,edge_start_ts_ms,full_kv_tokens,generated_token_offset,generation_phase,guidance_jaccard,kv_append_ms,kv_select_ms,method,network,network_time_ms,pipeline_built,pipeline_hit,pipeline_reuse,pipeline_wait_ms,previous_selected_chunk_ids,prompt_id,prompt_type,rejected_position,request_id,request_payload_bytes,response_payload_bytes,retrieval,retrieve_every_n_steps,retrieve_top_k,round,selected_chunk_ids,selected_full_ratio,tokens_since_guidance_update,top_attention_token_indices,tree_construct_ms,verify_elapsed_ms,working_kv_tokens
0.03125,-0.5,[1],1,,1781073894288.1633,0.0,1781073894142.5198,0,0,145.64327399966714,95656,10458.96875,0.4769154191017151,32,0.8214308619499207,0.6437839716672897,6,6,32,1781073894296.5925,1781073894128.465,4468,414,late,1.0,30.064305999985663,0.06623300032515544,observability_fixed_R16_k16,good,22.482665001007263,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",4,pg19,1,7437375d-8a0c-4ea6-9f65-2667cdabb395,23025,767,False,16,16,115,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.11906893464637422,6,[],205.81946399943263,168.1259390006744,532
0.03125,-0.5,[0],1,,1781073894700.2842,0.0,1781073894552.2654,0,0,148.01897700090194,66865,10459.54833984375,0.16298507153987885,32,0.965981662273407,0.9368115421384573,6,6,32,1781073894708.7598,1781073894536.4336,4470,416,late,1.0,31.851682000706205,0.07263799852808006,observability_fixed_R16_k16,good,24.30566999828443,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",4,pg19,1,7437375d-8a0c-4ea6-9f65-2667cdabb395,23038,766,False,16,16,116,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.11946308724832215,8,[],207.0480669990502,172.32464699918637,534
0.09375,2.0,"[0, 1, 2]",3,,1781073895111.627,0.0,1781073894961.6497,0,0,149.97557899914682,92341,10459.54833984375,4.409466782817617e-06,32,0.9999997615814209,0.999999686616853,6,6,32,1781073895120.1543,1781073894947.3896,4472,418,late,1.0,31.342078000307083,0.06945899986021686,observability_fixed_R16_k16,good,22.78759699947841,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",4,pg19,3,7437375d-8a0c-4ea6-9f65-2667cdabb395,23046,774,False,16,16,117,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.11985688729874776,12,[],206.35491899884073,172.76317599862523,536
0.03125,-0.25,[0],1,,1781073895533.7817,0.0,1781073895388.1643,0,0,145.6163739985641,7039,10460.70751953125,0.6802677512168884,32,0.8279290199279785,0.7620593905448914,6,6,32,1781073895542.2896,1781073895374.1624,4476,422,late,1.0,33.74677899955714,0.07317500057979487,observability_fixed_R16_k16,good,22.509018001073855,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",4,pg19,1,7437375d-8a0c-4ea6-9f65-2667cdabb395,23069,763,False,16,16,118,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12064343163538874,14,[],219.25730600014504,168.12539199963794,540
0.125,2.5,"[0, 4, 20, 28]",4,,1781073895948.3518,0.0,1781073895801.8738,0,0,146.47731199875125,9756,10459.54833984375,1.1119149923324585,32,0.796322226524353,0.6981960758566856,5,6,32,1781073895956.861,1781073895787.5261,4478,424,late,1.0,33.14688399950683,0.070254000092973,observability_fixed_R16_k16,good,22.85598400158051,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",4,pg19,4,7437375d-8a0c-4ea6-9f65-2667cdabb395,23063,781,False,16,16,119,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12103617686467173,19,[],211.1338340000657,169.33329600033176,542
0.1875,3.75,"[0, 1, 3, 10, 21, 29]",6,,1781073896363.9224,0.0,1781073896218.012,0,0,145.9098899995297,13,10461.287109375,0.00016605659038759768,32,0.9999877214431763,0.9999809734290466,6,6,32,1781073896372.4612,1781073896203.5315,4483,429,late,0.9411764705882353,35.680871000295156,4.196020001472789,observability_fixed_R16_k16,good,23.015050999674713,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,6,7437375d-8a0c-4ea6-9f65-2667cdabb395,23112,784,False,16,16,120,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.12915458398393934,26,[],205.92061900060799,168.9249409992044,579
0.09375,-0.5,"[1, 7, 17]",3,,1781073896771.53,0.0,1781073896626.6787,0,0,144.85048999995342,448,10462.4462890625,2.3488306999206543,32,0.28629037737846375,0.021515071392059326,6,6,32,1781073896780.3777,1781073896612.5393,4490,436,late,0.9411764705882353,32.200865000049816,0.07670500053791329,observability_fixed_R16_k16,good,22.98578699992504,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,3,7437375d-8a0c-4ea6-9f65-2667cdabb395,23136,772,False,16,16,121,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13051224944320713,30,[],206.8436980007391,167.83627699987846,586
0.0625,-1.5,"[0, 3]",2,,1781073897177.4397,0.0,1781073897030.9717,0,0,146.46716700008255,3364,10460.70751953125,0.3883317708969116,32,0.9075912237167358,0.8547630831599236,6,6,32,1781073897186.2183,1781073897016.6765,4494,440,late,0.9411764705882353,32.18225999989954,0.07246499990287703,observability_fixed_R16_k16,good,23.071936000633286,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,2,7437375d-8a0c-4ea6-9f65-2667cdabb395,23150,770,False,16,16,122,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1312861593235425,33,[],203.16417000140063,169.53910300071584,590
0.03125,-2.75,[6],1,,1781073897589.3303,0.0,1781073897442.3542,0,0,146.97557100043923,11108,10460.1279296875,2.4087417125701904,32,0.25301775336265564,0.05286423861980438,6,6,32,1781073897597.9028,1781073897427.9568,4497,443,late,0.9411764705882353,33.52798699961568,0.0799530007498106,observability_fixed_R16_k16,good,22.967819999394123,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,1,7437375d-8a0c-4ea6-9f65-2667cdabb395,23155,768,False,16,16,123,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1318656882366022,35,[],207.2193759995571,169.94339099983335,593
0.1875,3.0,"[0, 3, 7, 15, 22, 31]",6,,1781073897995.7666,0.0,1781073897849.6162,0,0,146.15000899902952,330,10459.54833984375,0.5571874976158142,32,0.8995314240455627,0.8641035482287407,6,6,32,1781073898004.184,1781073897835.2014,4499,445,late,0.9411764705882353,30.735639000340598,0.06740800017723814,observability_fixed_R16_k16,good,22.831122001662152,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,6,7437375d-8a0c-4ea6-9f65-2667cdabb395,23170,790,False,16,16,124,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13225161146921538,42,[],205.53556799859507,168.98113100069168,595
0.09375,0.0,"[0, 4, 12]",3,,1781073898402.319,0.0,1781073898257.3154,0,0,145.00292199954856,6286,10462.4462890625,0.675153374671936,32,0.7302144765853882,0.4856232702732086,6,6,32,1781073898410.8228,1781073898242.9363,4506,452,late,0.9411764705882353,32.12550299940631,0.07525799992436077,observability_fixed_R16_k16,good,22.882381999806967,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,3,7437375d-8a0c-4ea6-9f65-2667cdabb395,23199,775,False,16,16,125,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.13359964491788726,46,[],205.67510000000766,167.88530399935553,602
0.03125,-2.0,[0],1,,1781073898816.5159,0.0,1781073898669.0786,0,0,147.43659300074796,1008,10460.70751953125,0.1180708035826683,32,0.9826797246932983,0.9745672075077891,6,6,32,1781073898825.0525,1781073898654.651,4510,456,late,0.9411764705882353,31.924558999889996,0.07154400009312667,observability_fixed_R16_k16,good,22.961482998653082,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,1,7437375d-8a0c-4ea6-9f65-2667cdabb395,23226,766,False,16,16,126,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1343680709534368,48,[],210.93897200080391,170.39807599940104,606
0.03125,-1.75,[1],1,,1781073899232.3403,0.0,1781073899084.2676,0,0,148.07208999991417,323,10459.54833984375,2.8938634395599365,32,0.1944412887096405,0.08190730214118958,6,6,32,1781073899241.0723,1781073899070.1272,4512,458,late,0.9411764705882353,34.01403999851027,0.07550400005129632,observability_fixed_R16_k16,good,22.870096001497586,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,1,7437375d-8a0c-4ea6-9f65-2667cdabb395,23249,764,False,16,16,127,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.1347517730496454,50,[],209.7487060000276,170.94218600141176,608
0.0625,-0.75,"[0, 9]",2,0.958257257938385,1781073899779.9102,134.5337019993167,1781073899499.3342,16,997,280.57557200008887,11,10459.54833984375,1.490665078163147,32,0.4929848313331604,0.1645861268043518,6,6,32,1781073899788.8481,1781073899484.8835,4514,460,late,0.8333333333333334,32.22485700098332,0.07366300087596755,observability_fixed_R16_k16,good,23.387536999507574,0,False,False,0.0,"[0, 51, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,2,7437375d-8a0c-4ea6-9f65-2667cdabb395,23244,964,True,16,16,128,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.13513513513513514,53,"[0, 4516, 4515, 4508, 4507, 4513, 4510, 4491, 4512, 4514, 4509, 4489, 4109, 4488, 4476, 4490]",210.2880259990343,303.96310899959644,610
0.125,2.25,"[0, 5, 12, 20]",4,,1781073900135.0254,0.0,1781073900054.2002,0,0,80.82393699987733,8084,10460.1279296875,0.9105603098869324,32,0.8064844012260437,0.7314696684479713,6,6,32,1781073900143.6118,1781073900039.6904,4517,463,late,1.0,32.28398399915022,4.152679999606335,observability_fixed_R16_k16,good,23.0953310001496,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,4,7437375d-8a0c-4ea6-9f65-2667cdabb395,23256,779,False,16,16,129,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.11445649767544831,5,[],213.32189199893037,103.91926800002693,517
0.0,-2.0,[],0,,1781073900548.0278,0.0,1781073900393.1567,0,0,154.86967600008938,7428,10461.287109375,1.0208591222763062,32,0.7337424755096436,0.5823261588811874,6,6,32,1781073900556.5076,1781073900378.902,4522,468,late,1.0,31.57203800037678,0.07032100074866321,observability_fixed_R16_k16,good,22.733994999725837,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,0,7437375d-8a0c-4ea6-9f65-2667cdabb395,23271,764,False,16,16,130,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.11543564794338788,6,[],202.75507299993478,177.60367099981522,522
0.125,2.25,"[0, 5, 10, 21]",4,,1781073900956.7034,0.0,1781073900811.371,0,0,145.33175900032802,358,10458.96875,0.6317532658576965,32,0.8610463738441467,0.8068549111485481,6,6,32,1781073900965.2244,1781073900797.062,4523,469,late,1.0,30.253498998717987,0.07184400055848528,observability_fixed_R16_k16,good,22.82820099935634,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,4,7437375d-8a0c-4ea6-9f65-2667cdabb395,23262,779,False,16,16,131,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.1156312182179969,11,[],209.3601819997275,168.15995999968436,523
0.03125,-1.5,[10],1,,1781073901405.3608,0.0,1781073901225.0264,0,0,180.3336209995905,5978,10461.287109375,3.4711432456970215,32,0.15466345846652985,0.018173441290855408,4,6,32,1781073901414.2776,1781073901210.404,4528,474,late,1.0,31.783353000719217,0.07156399988161866,observability_fixed_R16_k16,good,23.53805100028694,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,1,7437375d-8a0c-4ea6-9f65-2667cdabb395,23314,765,False,16,16,132,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.1166077738515901,13,[],212.05698899939307,203.87167199987744,528
0.125,1.75,"[0, 3, 9, 16]",4,,1781073901857.1401,0.0,1781073901675.4834,0,0,181.65574300110165,1212,10459.83837890625,0.6139401793479919,32,0.8681226372718811,0.7946007698774338,6,6,32,1781073901866.0906,1781073901660.8079,4530,476,late,1.0,33.489543999166926,0.07996699969226029,observability_fixed_R16_k16,good,23.624475999895367,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,4,7437375d-8a0c-4ea6-9f65-2667cdabb395,23309,780,False,16,16,133,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.11699779249448124,18,[],211.97052499883284,205.28021900099702,530
0.1875,3.75,"[0, 3, 7, 10, 11, 16]",6,,1781073902317.9973,0.0,1781073902132.961,0,0,185.03470299947367,21080,10461.287109375,0.03032156080007553,32,0.9967488050460815,0.9958255743840709,6,6,32,1781073902326.697,1781073902118.564,4535,481,late,1.0,34.82398500091222,0.07947399899421725,observability_fixed_R16_k16,good,23.09719700133428,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,6,7437375d-8a0c-4ea6-9f65-2667cdabb395,23333,793,False,16,16,134,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.11797133406835722,25,[],216.3961139995081,208.13190000080795,535
0.125,0.25,"[0, 1, 3, 10]",4,,1781073902771.5994,0.0,1781073902589.7888,0,0,181.80951099930098,2041,10462.4462890625,0.25968095660209656,32,0.9607416391372681,0.9436864331364632,6,6,32,1781073902780.3877,1781073902575.2546,4542,488,late,1.0,36.31128000051831,0.08491199878335465,observability_fixed_R16_k16,good,23.321536000366905,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",4,pg19,4,7437375d-8a0c-4ea6-9f65-2667cdabb395,23360,780,False,16,16,135,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.11933069132540731,30,[],211.20130899907963,205.1310469996679,542
0.15625,1.25,"[4, 16, 20, 26, 30]",5,,1781073903226.1497,0.0,1781073903042.6401,0,0,183.50787999952445,3565,10461.287109375,3.2420365810394287,32,0.16406230628490448,0.030158549547195435,5,6,32,1781073903234.901,1781073903028.045,4547,493,late,0.9411764705882353,36.36781999921368,4.141909999816562,observability_fixed_R16_k16,good,23.3457680005813,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71]",4,pg19,5,7437375d-8a0c-4ea6-9f65-2667cdabb395,23400,790,False,16,16,136,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.12733670552012316,36,[],206.15031600027578,206.85364800010575,579
0.03125,-3.75,[0],1,,1781073903671.6487,0.0,1781073903490.1677,0,0,181.47941200004425,6771,10461.86669921875,1.7422921657562256,32,0.4082436263561249,0.19311434030532837,6,6,32,1781073903680.5796,1781073903475.528,4553,499,late,0.9411764705882353,32.4576729999535,0.08061400149017572,observability_fixed_R16_k16,good,23.570405999635113,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71]",4,pg19,1,7437375d-8a0c-4ea6-9f65-2667cdabb395,23409,765,False,16,16,137,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.12848671205798376,38,[],207.10821699867665,205.04981799967936,585
0.15625,1.0,"[0, 5, 14, 22, 26]",5,,1781073904119.5142,0.0,1781073903938.143,0,0,181.37015700085612,438,10459.54833984375,0.48696574568748474,32,0.8433125615119934,0.6944590508937836,6,6,32,1781073904128.4705,1781073903923.59,4555,501,late,0.9411764705882353,32.311363000189885,0.0805669988039881,observability_fixed_R16_k16,good,23.508562000642996,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71]",4,pg19,5,7437375d-8a0c-4ea6-9f65-2667cdabb395,23424,785,False,16,16,138,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.12886937431394072,44,[],209.63103099893488,204.87871900149912,587
0.09375,-0.75,"[0, 1, 4]",3,,1781073904564.0615,0.0,1781073904387.0557,0,0,177.00398199849587,32313,10461.86669921875,0.027081461623311043,32,0.9965482354164124,0.9944020917173475,6,6,32,1781073904572.9402,1781073904372.1396,4561,507,late,0.9411764705882353,32.546970000112196,0.07941100011521485,observability_fixed_R16_k16,good,23.794998001903878,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71]",4,pg19,3,7437375d-8a0c-4ea6-9f65-2667cdabb395,23426,776,False,16,16,139,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.13001534751151064,48,[],210.11954200002947,200.79898000039975,593
0.1875,2.5,"[0, 3, 6, 11, 17, 31]",6,,1781073904984.9006,0.0,1781073904837.2769,0,0,147.62330499979726,1467,10461.287109375,0.06539442390203476,32,0.9919301867485046,0.9887730902992189,6,6,32,1781073904993.395,1781073904822.756,4565,511,late,0.9411764705882353,34.241294999446836,0.08197200077120215,observability_fixed_R16_k16,good,23.011692001091433,0,False,False,0.0,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71]",4,pg19,6,7437375d-8a0c-4ea6-9f65-2667cdabb395,23466,792,False,16,16,140,"[0, 28, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]",0.1307776560788609,55,[],214.47127099963836,170.6349970008887,597
0.0,0.0,[],0,0.8390278220176697,1781073943110.1516,71.4324510008737,1781073940778.7014,16,983,2331.4532059994235,7117,12733.85888671875,3.0075976848602295,32,0.22975648939609528,0.06936061382293701,6,6,32,1781073943119.315,1781073940760.1355,3926,0,early,0.6,349.39507200033404,5.6800500005920185,observability_fixed_R16_k16,good,27.721521000785287,0,False,False,0.0,"[46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]",5,pg19,0,263c2652-73e3-4469-9f02-298000ad3dd3,20846,960,True,16,16,0,"[0, 7, 41, 45, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61]",0.130412633723892,1,"[0, 3926, 3925, 3924, 3923, 3906, 3922, 3911, 3879, 3857, 3913, 3921, 3920, 3908, 3917, 3919]",285.46389999974053,2359.174727000209,512
0.0,0.0,[],0,,1781073943575.1833,0.0,1781073943484.7178,0,0,90.46476900039124,1059,10458.96875,1.9661779403686523,32,0.7254620790481567,0.6887746639549732,6,6,32,1781073943583.8445,1781073943470.0315,3927,1,early,1.0,47.75277900080255,5.724222000935697,observability_fixed_R16_k16,good,23.34621099907963,0,False,False,0.0,"[0, 7, 41, 45, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61]",5,pg19,0,263c2652-73e3-4469-9f02-298000ad3dd3,20843,761,False,16,16,1,"[0, 7, 41, 45, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61]",0.13623631270690095,1,[],295.6310959998518,113.81097999947087,535
0.0625,2.0,"[0, 14]",2,,1781073944102.1016,0.0,1781073943930.544,0,0,171.55663599987747,5074,10458.96875,3.1565511226654053,32,0.45184046030044556,0.361466683447361,6,6,32,1781073944111.2542,1781073943915.617,3928,2,early,1.0,42.91692500009958,0.09782800043467432,observability_fixed_R16_k16,good,24.076164001598954,0,False,False,0.0,"[0, 7, 41, 45, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61]",5,pg19,2,263c2652-73e3-4469-9f02-298000ad3dd3,20845,770,False,16,16,2,"[0, 7, 41, 45, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61]",0.1364562118126273,4,[],287.56875100043544,195.63280000147643,536
0.0625,1.3333333333333335,"[0, 7]",2,,1781073944626.4497,0.0,1781073944464.57,0,0,161.87919599906309,50843,10460.1279296875,1.3363604545593262,32,0.6598631143569946,0.5299283713102341,6,6,32,1781073944635.1877,1781073944450.1782,3931,5,early,1.0,44.157877999168704,0.08627200077171437,observability_fixed_R16_k16,good,23.12590700239525,0,False,False,0.0,"[0, 7, 41, 45, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61]",5,pg19,2,263c2652-73e3-4469-9f02-298000ad3dd3,20852,770,False,16,16,3,"[0, 7, 41, 45, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61]",0.13711523785296362,7,[],293.4091150000313,185.00510300145834,539
