method,prompt_type,prompt_id,reuse_interval,round,staleness_rounds,draft_tokens,accepted_len,retrieval_update,selected_count,oracle_overlap,pipeline_hit,pipeline_reuse,pipeline_wait_ms
reuse_R32_k16,pg19,2,32,85,21,32,1,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,86,22,32,1,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,87,23,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,88,24,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,89,25,32,3,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,90,26,32,0,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,91,27,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,92,28,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,93,29,32,0,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,94,30,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,95,31,32,0,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,96,0,32,3,1,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,97,1,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,98,2,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,99,3,32,3,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,100,4,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,101,5,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,102,6,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,103,7,32,0,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,104,8,32,0,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,105,9,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,106,10,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,107,11,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,108,12,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,109,13,32,3,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,110,14,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,111,15,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,112,16,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,113,17,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,114,18,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,115,19,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,116,20,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,117,21,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,118,22,32,3,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,119,23,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,120,24,32,0,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,121,25,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,122,26,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,123,27,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,124,28,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,125,29,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,126,30,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,127,31,32,2,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,128,0,32,2,1,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,129,1,32,1,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,130,2,32,3,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,131,3,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,132,4,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,133,5,32,3,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,134,6,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,135,7,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,136,8,32,4,0,16,,0,0,0.0
reuse_R32_k16,pg19,2,32,137,9,32,4,0,16,,0,0,0.0
no_update_k8,pg19,2,0,0,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,1,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,2,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,3,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,4,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,5,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,6,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,7,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,8,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,9,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,10,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,11,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,12,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,13,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,14,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,15,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,16,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,17,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,18,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,19,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,20,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,21,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,22,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,23,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,24,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,25,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,26,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,27,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,28,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,29,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,30,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,31,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,32,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,33,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,34,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,35,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,36,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,37,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,38,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,39,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,40,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,41,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,42,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,43,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,44,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,45,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,46,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,47,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,48,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,49,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,50,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,51,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,52,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,53,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,54,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,55,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,56,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,57,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,58,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,59,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,60,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,61,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,62,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,63,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,64,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,65,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,66,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,67,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,68,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,69,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,70,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,71,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,72,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,73,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,74,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,75,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,76,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,77,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,78,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,79,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,80,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,81,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,82,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,83,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,84,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,85,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,86,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,87,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,88,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,89,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,90,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,91,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,92,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,93,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,94,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,95,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,96,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,97,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,98,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,99,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,100,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,101,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,102,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,103,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,104,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,105,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,106,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,107,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,108,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,109,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,110,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,111,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,112,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,113,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,114,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,115,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,116,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,117,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,118,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,119,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,120,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,121,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,122,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,123,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,124,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,125,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,126,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,127,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,128,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,129,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,130,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,131,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,132,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,133,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,134,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,135,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,136,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,137,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,138,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,139,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,140,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,141,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,142,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,143,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,144,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,145,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,146,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,147,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,148,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,149,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,150,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,151,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,152,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,153,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,154,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,155,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,156,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,157,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,158,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,159,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,160,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,161,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,162,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,163,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,164,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,165,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,166,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,167,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,168,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,169,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,170,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,171,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,172,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,173,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,174,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,175,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,176,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,177,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,178,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,179,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,180,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,181,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,182,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,183,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,184,0,32,3,0,0,,0,0,0.0
no_update_k8,pg19,2,0,185,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,186,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,187,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,188,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,189,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,190,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,191,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,192,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,193,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,194,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,195,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,196,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,197,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,198,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,199,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,200,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,201,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,202,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,203,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,204,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,205,0,32,2,0,0,,0,0,0.0
no_update_k8,pg19,2,0,206,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,207,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,208,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,209,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,210,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,211,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,212,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,213,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,214,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,215,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,216,0,32,1,0,0,,0,0,0.0
no_update_k8,pg19,2,0,217,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,218,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,219,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,220,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,221,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,222,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,223,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,224,0,32,0,0,0,,0,0,0.0
no_update_k8,pg19,2,0,225,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,226,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,227,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,228,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,229,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,230,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,231,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,232,0,32,4,0,0,,0,0,0.0
no_update_k8,pg19,2,0,233,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,2,0,0,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,1,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,2,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,3,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,4,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,5,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,6,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,7,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,8,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,9,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,10,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,11,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,12,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,13,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,14,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,15,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,16,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,17,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,18,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,19,0,32,3,0,0,,0,0,0.0
no_update_k16,pg19,2,0,20,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,21,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,22,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,23,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,24,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,25,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,26,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,27,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,2,0,28,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,29,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,30,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,31,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,2,0,32,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,33,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,34,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,2,0,35,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,36,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,37,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,38,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,39,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,40,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,41,0,32,3,0,0,,0,0,0.0
no_update_k16,pg19,2,0,42,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,43,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,2,0,44,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,45,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,46,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,47,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,48,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,49,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,50,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,51,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,52,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,53,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,54,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,55,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,56,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,57,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,58,0,32,3,0,0,,0,0,0.0
no_update_k16,pg19,2,0,59,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,60,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,61,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,62,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,63,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,64,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,65,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,66,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,67,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,68,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,69,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,70,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,71,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,72,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,73,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,74,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,75,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,76,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,77,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,78,0,32,4,0,0,,0,0,0.0
no_update_k16,pg19,2,0,79,0,32,3,0,0,,0,0,0.0
no_update_k16,pg19,2,0,80,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,81,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,82,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,83,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,84,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,85,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,86,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,87,0,32,1,0,0,,0,0,0.0
no_update_k16,pg19,2,0,88,0,32,3,0,0,,0,0,0.0
no_update_k16,pg19,2,0,89,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,90,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,91,0,32,0,0,0,,0,0,0.0
no_update_k16,pg19,2,0,92,0,32,2,0,0,,0,0,0.0
no_update_k16,pg19,2,0,93,0,32,1,0,0,,0,0,0.0
