network,method,prompt_type,prompt_id,tokens,total_ms,tps,server_model_ms,http_rpc_ms,local_draft_ms,sim_network_ms,avg_rtt_ms,rounds,acceptance_rate,accepted_per_round,generated_per_round,prefetched_tokens,reused_branch_count,selected_offset,exposed_branch_ms,method_label,direct_tps,direct_total_ms,speedup_vs_direct,ms_saved_vs_direct
medium,tree_k8_b3,humaneval,1,130,3239.9120179999272,40.124546369704206,1545.513391494751,1588.909478000015,2156.611267000244,1164.71,131.12473704761976,21,0.6488095238095238,5.190476190476191,6.190476190476191,3.6666666666666665,0.5238095238095238,4.190476190476191,0.0,Tree K=8 B=3,41.49494166252618,3084.7133378571775,0.96697440126637,-155.1986801427497
medium,direct,humaneval,2,128,3085.076406999934,41.49005830441422,3026.4101028442383,3029.8328069999343,0.0,55.2436,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,41.49005830441422,3085.076406999934,1.0,0.0
medium,sync_k8,humaneval,2,133,4191.729784011841,31.72914449478366,1774.1670608520508,1808.1895520000633,935.6732368469238,1440.95,124.96690584615627,26,0.5144230769230769,4.115384615384615,5.115384615384615,0.0,0.0,0.0,0.0,Sync K=8,41.49005830441422,3085.076406999934,0.7647408991808509,-1106.6533770119067
medium,tree_k8_b3,humaneval,2,133,3957.583932000034,33.606362438606865,1789.5317077636719,1843.5888848571165,2739.864607999607,1440.95,126.32841864835058,26,0.5144230769230769,4.115384615384615,5.115384615384615,2.9615384615384617,0.4230769230769231,3.3846153846153846,0.0,Tree K=8 B=3,41.49005830441422,3085.076406999934,0.809985905347147,-872.5075250001
medium,direct,humaneval,3,128,2868.4487998571526,44.623421553271,2809.7755908966064,2813.09485700001,0.0,55.353942857142854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,44.623421553271,2868.4487998571526,1.0,0.0
medium,sync_k8,humaneval,3,128,3836.338758468628,33.36514527489081,1749.7751712799072,1794.131327142737,813.8744831085205,1221.02,137.05233305194258,22,0.6022727272727273,4.818181818181818,5.818181818181818,0.0,0.0,0.0,0.0,Sync K=8,44.623421553271,2868.4487998571526,0.7477047728189069,-967.8899586114753
medium,tree_k8_b3,humaneval,3,128,3630.557576000001,35.25629254474602,1749.847173690796,1790.0061707142322,2440.8699359996717,1221.02,136.864825941556,22,0.6022727272727273,4.818181818181818,5.818181818181818,2.227272727272727,0.3181818181818182,2.5454545454545454,0.0,Tree K=8 B=3,44.623421553271,2868.4487998571526,0.7900849221671046,-762.1087761428485
medium,direct,humaneval,4,128,3007.8182577142284,42.555762693345955,2949.3794441223145,2952.5535719999425,0.0,55.26468571428572,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,42.555762693345955,3007.8182577142284,1.0,0.0
medium,sync_k8,humaneval,4,136,3723.338842391968,36.526355982317774,1554.4672012329102,1599.4275065714646,841.9954776763916,1274.33,124.94597854658544,23,0.6141304347826086,4.913043478260869,5.913043478260869,0.0,0.0,0.0,0.0,Sync K=8,42.555762693345955,3007.8182577142284,0.8583175032139433,-715.5205846777394
medium,tree_k8_b3,humaneval,4,136,3440.070179000031,39.53407719127778,1546.1053848266602,1590.0706644287702,2434.573739000598,1274.33,124.53915932299,23,0.6141304347826086,4.913043478260869,5.913043478260869,3.0434782608695654,0.43478260869565216,3.4782608695652173,0.0,Tree K=8 B=3,42.555762693345955,3007.8182577142284,0.9289946810766325,-432.25192128580284
medium,direct,humaneval,5,128,3048.8793459999974,41.9826386924529,2990.4375076293945,2993.5629459999973,0.0,55.3164,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,41.9826386924529,3048.8793459999974,1.0,0.0
medium,sync_k8,humaneval,5,136,4566.232204437256,29.783855465747322,2463.1147384643555,2507.781772000015,828.688383102417,1221.93,169.53235327272793,22,0.6477272727272727,5.181818181818182,6.181818181818182,0.0,0.0,0.0,0.0,Sync K=8,41.9826386924529,3048.8793459999974,0.7094326701075481,-1517.3528584372584
medium,tree_k8_b3,humaneval,5,136,4247.451572000045,32.019199676468624,2436.0034465789795,2480.404766857265,2328.146500999196,1221.93,168.28794394805755,22,0.6477272727272727,5.181818181818182,6.181818181818182,3.1818181818181817,0.45454545454545453,3.6363636363636362,0.0,Tree K=8 B=3,41.9826386924529,3048.8793459999974,0.7626771606955859,-1198.572226000048
medium,direct,humaneval,6,128,2933.3763768571434,43.63572332887634,2875.814914703369,2878.0004340000005,0.0,55.37594285714286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,43.63572332887634,2933.3763768571434,1.0,0.0
medium,sync_k8,humaneval,6,136,3540.2891635894775,38.414941185795804,1675.851583480835,1713.25732057144,710.6704711914062,1110.09,141.16736602857205,20,0.725,5.8,6.8,0.0,0.0,0.0,0.0,Sync K=8,43.63572332887634,2933.3763768571434,0.8803553202560153,-606.9127867323341
medium,tree_k8_b3,humaneval,6,136,3234.18626900002,42.05076290860944,1659.5268249511719,1698.9442765716624,2089.2561650005064,1110.09,140.4517138285832,20,0.725,5.8,6.8,4.2,0.6,4.8,0.0,Tree K=8 B=3,43.63572332887634,2933.3763768571434,0.9636774573823087,-300.8098921428764
medium,direct,humaneval,7,76,1754.2103492857993,43.32433680541348,1696.1114406585693,1699.000235000085,0.0,55.21011428571428,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,43.32433680541348,1754.2103492857993,1.0,0.0
medium,sync_k8,humaneval,7,130,4732.290506362915,27.47084098603105,1869.3931102752686,1931.5817418571569,1074.192762374878,1717.12,117.70005618894054,31,0.4194915254237288,3.193548387096774,4.193548387096774,0.0,0.0,0.0,0.0,Sync K=8,43.32433680541348,1754.2103492857993,0.6340741258063182,-2978.0801570771155
medium,tree_k8_b3,humaneval,7,130,4389.404542000079,29.61677347259592,1833.0965042114258,1898.486041571398,3154.5003679998445,1661.69,118.67253471904661,30,0.4291845493562232,3.3333333333333335,4.333333333333333,1.8666666666666667,0.26666666666666666,2.1333333333333333,0.0,Tree K=8 B=3,43.32433680541348,1754.2103492857993,0.6836059281326433,-2635.19419271428
medium,direct,humaneval,8,128,3103.2080078570916,41.247637823798314,3044.9185371398926,3047.910864999949,0.0,55.29714285714286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,41.247637823798314,3103.2080078570916,1.0,0.0
medium,sync_k8,humaneval,8,128,2824.688196182251,45.314736038122824,1141.9029235839844,1174.3613585716166,647.0532417297363,997.52,120.66007547620094,18,0.7638888888888888,6.111111111111111,7.111111111111111,0.0,0.0,0.0,0.0,Sync K=8,41.247637823798314,3103.2080078570916,1.098601966776821,278.51981167484064
medium,tree_k8_b3,humaneval,8,129,2501.211202000036,51.57501289649116,1148.5185623168945,1184.9784331428323,1697.8297840013283,997.52,121.24991295237957,18,0.7708333333333334,6.166666666666667,7.166666666666667,4.666666666666667,0.6666666666666666,5.333333333333333,0.0,Tree K=8 B=3,41.247637823798314,3103.2080078570916,1.25037494551347,601.9968058570557
medium,direct,humaneval,9,128,2925.9031522857154,43.74717594463316,2867.9466247558594,2870.526638000001,0.0,55.376514285714286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,43.74717594463316,2925.9031522857154,1.0,0.0
medium,sync_k8,humaneval,9,132,3479.952096939087,37.931556620019336,1699.1686820983887,1732.444739428889,686.7690086364746,1054.77,146.69551260152045,19,0.743421052631579,5.947368421052632,6.947368421052632,0.0,0.0,0.0,0.0,Sync K=8,43.74717594463316,2925.9031522857154,0.8670629772313959,-554.0489446533716
medium,tree_k8_b3,humaneval,9,132,3188.9589950000072,41.39281822280054,1708.1010341644287,1746.9480697143085,1885.899446000053,1054.77,147.45884577443724,19,0.743421052631579,5.947368421052632,6.947368421052632,4.421052631578948,0.631578947368421,5.052631578947368,0.0,Tree K=8 B=3,43.74717594463316,2925.9031522857154,0.9461826353131384,-263.0558427142919
medium,direct,humaneval,10,128,2911.293930714349,43.96670451224155,2850.874662399292,2856.063645000063,0.0,55.23028571428571,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Direct,43.96670451224155,2911.293930714349,1.0,0.0
medium,sync_k8,humaneval,10,131,3005.2337646484375,43.590618986448405,1163.1431579589844,1190.8259458572686,701.6549110412598,1107.51,114.91679729286348,20,0.69375,5.55,6.55,0.0,0.0,0.0,0.0,Sync K=8,43.96670451224155,2911.293930714349,0.991446128838507,-93.93983393408871
medium,tree_k8_b3,humaneval,10,131,2749.761076000027,47.64050271253411,1167.922019958496,1202.4461769998,1974.6161440004926,1107.51,115.49780884999004,20,0.69375,5.55,6.55,4.15,0.6,4.8,0.0,Tree K=8 B=3,43.96670451224155,2911.293930714349,1.0835586437748517,161.53285471432173
