network,method,prompt_type,prompt_id,verify_input_len,verify_ms,rtt_ms
medium,sync_k8,humaneval,2,129.0,56.60247802734375,113.26289600000257
medium,sync_k8,humaneval,2,131.0,56.433677673339844,113.03692900000691
medium,sync_k8,humaneval,2,140.0,56.03456497192383,112.37236742859223
medium,sync_k8,humaneval,2,149.0,61.48838996887207,117.78076500002034
medium,sync_k8,humaneval,2,158.0,63.99059295654297,120.4450690000682
medium,sync_k8,humaneval,2,159.0,63.143014907836914,120.02136814280588
medium,sync_k8,humaneval,2,160.0,62.493085861206055,119.02247514283737
medium,sync_k8,humaneval,2,161.0,68.16792488098145,125.76310499996589
medium,sync_k8,humaneval,2,164.0,67.95144081115723,124.80051457142962
medium,sync_k8,humaneval,2,168.0,67.14367866516113,123.4518584285011
medium,sync_k8,humaneval,2,169.0,67.8560733795166,124.28575428573205
medium,sync_k8,humaneval,2,174.0,67.61670112609863,124.0215224285381
medium,sync_k8,humaneval,2,177.0,70.37639617919922,127.05926299993108
medium,sync_k8,humaneval,2,186.0,72.1435546875,128.70784700007007
medium,sync_k8,humaneval,2,189.0,72.56579399108887,129.28214428574074
medium,sync_k8,humaneval,2,190.0,73.24910163879395,129.69842085725048
medium,sync_k8,humaneval,2,193.0,76.71499252319336,133.17698785717258
medium,sync_k8,humaneval,2,194.0,78.9804458618164,136.64312685707498
medium,sync_k8,humaneval,2,197.0,78.42707633972168,135.98049228569613
medium,sync_k8,humaneval,2,206.0,79.41484451293945,136.29456685713387
medium,sync_k8,humaneval,2,215.0,83.7254524230957,140.62745700002392
medium,sync_k8,humaneval,2,224.0,85.31999588012695,142.24708685718053
medium,sync_k8,humaneval,2,233.0,90.55876731872559,147.3500538571679
medium,tree_k8_b3,humaneval,2,109.0,,108.77448142849858
medium,tree_k8_b3,humaneval,2,118.0,,108.84662342856583
medium,tree_k8_b3,humaneval,2,127.0,,108.4622614284968
medium,tree_k8_b3,humaneval,2,129.0,,114.23858657147332
medium,tree_k8_b3,humaneval,2,131.0,,114.69203100009302
medium,tree_k8_b3,humaneval,2,140.0,,113.23030642854901
medium,tree_k8_b3,humaneval,2,149.0,,119.19458599993494
medium,tree_k8_b3,humaneval,2,158.0,,122.90239199999871
medium,tree_k8_b3,humaneval,2,159.0,,121.84948157144441
medium,tree_k8_b3,humaneval,2,160.0,,123.29305457140991
medium,tree_k8_b3,humaneval,2,161.0,,126.64901200007671
medium,tree_k8_b3,humaneval,2,164.0,,125.74086557136978
medium,tree_k8_b3,humaneval,2,168.0,,126.9843378571523
medium,tree_k8_b3,humaneval,2,169.0,,125.23433485718371
medium,tree_k8_b3,humaneval,2,174.0,,126.00593842856563
medium,tree_k8_b3,humaneval,2,177.0,,128.15910500007533
medium,tree_k8_b3,humaneval,2,186.0,,129.9223078571539
medium,tree_k8_b3,humaneval,2,189.0,,131.96779328562707
medium,tree_k8_b3,humaneval,2,190.0,,131.420020857133
medium,tree_k8_b3,humaneval,2,193.0,,135.85349285724024
medium,tree_k8_b3,humaneval,2,194.0,,135.71544542864416
medium,tree_k8_b3,humaneval,2,197.0,,135.95802428569874
medium,tree_k8_b3,humaneval,2,206.0,,137.22086885705914
medium,tree_k8_b3,humaneval,2,215.0,,142.20241457136513
medium,tree_k8_b3,humaneval,2,224.0,,142.01655485713457
medium,tree_k8_b3,humaneval,2,233.0,,148.00456385717183
medium,sync_k8,humaneval,3,144.0,58.561086654663086,116.06750899994937
medium,sync_k8,humaneval,3,146.0,60.692787170410156,117.95277800003873
medium,sync_k8,humaneval,3,147.0,61.68842315673828,119.68655100008908
medium,sync_k8,humaneval,3,152.0,63.80295753479004,121.35448028580507
medium,sync_k8,humaneval,3,154.0,63.78769874572754,121.46887657137134
medium,sync_k8,humaneval,3,155.0,62.67690658569336,120.38695942848253
medium,sync_k8,humaneval,3,157.0,63.718557357788086,121.12667957145375
medium,sync_k8,humaneval,3,165.0,68.11165809631348,125.47354557146713
medium,sync_k8,humaneval,3,174.0,69.27728652954102,126.69193800002002
medium,sync_k8,humaneval,3,183.0,73.7159252166748,131.39181585715198
medium,sync_k8,humaneval,3,192.0,74.92780685424805,132.53892657139997
medium,sync_k8,humaneval,3,201.0,81.5129280090332,138.93235185710424
medium,sync_k8,humaneval,3,203.0,79.75363731384277,136.82698342855122
medium,sync_k8,humaneval,3,209.0,82.40532875061035,139.04535657144078
medium,sync_k8,humaneval,3,212.0,83.13465118408203,139.6950584285307
medium,sync_k8,humaneval,3,216.0,84.02895927429199,141.28581799994674
medium,sync_k8,humaneval,3,223.0,88.09256553649902,146.33346399996714
medium,sync_k8,humaneval,3,231.0,90.81053733825684,148.57323942858926
medium,sync_k8,humaneval,3,238.0,90.4390811920166,148.06309400000023
medium,sync_k8,humaneval,3,247.0,95.02434730529785,153.2508189999549
medium,sync_k8,humaneval,3,254.0,98.46782684326172,156.25206099995364
medium,sync_k8,humaneval,3,263.0,155.14421463012695,212.7530215714691
medium,tree_k8_b3,humaneval,3,144.0,,117.84317942862924
medium,tree_k8_b3,humaneval,3,146.0,,118.57484042850979
medium,tree_k8_b3,humaneval,3,147.0,,118.82144899994108
medium,tree_k8_b3,humaneval,3,152.0,,118.75921285709366
medium,tree_k8_b3,humaneval,3,154.0,,119.56168257153016
medium,tree_k8_b3,humaneval,3,155.0,,119.19790642852067
medium,tree_k8_b3,humaneval,3,157.0,,120.85073857141295
medium,tree_k8_b3,humaneval,3,165.0,,123.96231257149333
medium,tree_k8_b3,humaneval,3,174.0,,124.08142999993113
medium,tree_k8_b3,humaneval,3,183.0,,130.54681628566243
medium,tree_k8_b3,humaneval,3,192.0,,133.71833957144528
medium,tree_k8_b3,humaneval,3,201.0,,138.88016985711388
medium,tree_k8_b3,humaneval,3,203.0,,139.19800585712224
medium,tree_k8_b3,humaneval,3,209.0,,144.74061557148997
medium,tree_k8_b3,humaneval,3,212.0,,145.23598442851127
medium,tree_k8_b3,humaneval,3,216.0,,141.63337300002252
medium,tree_k8_b3,humaneval,3,223.0,,145.2159420000085
medium,tree_k8_b3,humaneval,3,231.0,,147.518034428646
medium,tree_k8_b3,humaneval,3,238.0,,147.48873857143704
medium,tree_k8_b3,humaneval,3,247.0,,150.86477900003553
medium,tree_k8_b3,humaneval,3,254.0,,152.32775385711818
medium,tree_k8_b3,humaneval,3,263.0,,212.00486642855725
medium,sync_k8,humaneval,4,102.0,47.92904853820801,105.74222242854417
medium,sync_k8,humaneval,4,104.0,48.01678657531738,105.49514100000079
medium,sync_k8,humaneval,4,105.0,46.34857177734375,103.79282399999086
medium,sync_k8,humaneval,4,109.0,46.39387130737305,103.32584442862995
medium,sync_k8,humaneval,4,118.0,50.66847801208496,107.27071299997634
medium,sync_k8,humaneval,4,127.0,51.03039741516113,107.32099542856741
medium,sync_k8,humaneval,4,128.0,52.98757553100586,109.40675485712006
medium,sync_k8,humaneval,4,137.0,58.805227279663086,116.11796100001047
medium,sync_k8,humaneval,4,146.0,62.4842643737793,120.11886785705138
medium,sync_k8,humaneval,4,155.0,63.04597854614258,120.9551264285748
medium,sync_k8,humaneval,4,164.0,70.29461860656738,127.54903300001726
medium,sync_k8,humaneval,4,170.0,67.84415245056152,124.5755149999153
medium,sync_k8,humaneval,4,171.0,69.03314590454102,126.11592142857482
medium,sync_k8,humaneval,4,180.0,71.46644592285156,128.46050499999748
medium,sync_k8,humaneval,4,184.0,75.26564598083496,132.62369385714618
medium,sync_k8,humaneval,4,193.0,79.08439636230469,136.17781942862834
medium,sync_k8,humaneval,4,194.0,79.75244522094727,136.76750885716953
medium,sync_k8,humaneval,4,195.0,79.90241050720215,137.72248342857955
medium,sync_k8,humaneval,4,204.0,81.18557929992676,139.4694594286507
medium,sync_k8,humaneval,4,212.0,84.50031280517578,142.86932642860955
medium,sync_k8,humaneval,4,221.0,87.2642993927002,144.68003400000288
medium,sync_k8,humaneval,4,226.0,91.83955192565918,150.06056600001318
medium,sync_k8,humaneval,4,229.0,89.3239974975586,147.13919028569381
medium,tree_k8_b3,humaneval,4,102.0,,106.98218742851209
medium,tree_k8_b3,humaneval,4,104.0,,105.30430314282191
medium,tree_k8_b3,humaneval,4,105.0,,105.79756000010805
medium,tree_k8_b3,humaneval,4,109.0,,105.77642300006222
medium,tree_k8_b3,humaneval,4,118.0,,108.40607242867247
medium,tree_k8_b3,humaneval,4,127.0,,108.41628400000745
medium,tree_k8_b3,humaneval,4,128.0,,108.57611685709514
medium,tree_k8_b3,humaneval,4,137.0,,112.35833742860733
medium,tree_k8_b3,humaneval,4,146.0,,117.2507840000242
medium,tree_k8_b3,humaneval,4,155.0,,120.23272242864473
medium,tree_k8_b3,humaneval,4,164.0,,129.3328330000156
medium,tree_k8_b3,humaneval,4,170.0,,125.182067000051
medium,tree_k8_b3,humaneval,4,171.0,,125.07807028579504
medium,tree_k8_b3,humaneval,4,180.0,,127.98442400000951
medium,tree_k8_b3,humaneval,4,184.0,,130.08851585712972
medium,tree_k8_b3,humaneval,4,193.0,,134.6970744285339
medium,tree_k8_b3,humaneval,4,194.0,,135.57670942849057
medium,tree_k8_b3,humaneval,4,195.0,,139.74505542856667
medium,tree_k8_b3,humaneval,4,204.0,,138.13521242849177
medium,tree_k8_b3,humaneval,4,212.0,,140.85289842856236
medium,tree_k8_b3,humaneval,4,221.0,,142.19748357138423
medium,tree_k8_b3,humaneval,4,226.0,,148.0470089999584
medium,tree_k8_b3,humaneval,4,229.0,,148.3825208572255
medium,sync_k8,humaneval,5,168.0,70.79100608825684,128.66143785713277
medium,sync_k8,humaneval,5,170.0,68.76540184020996,126.3329862856698
medium,sync_k8,humaneval,5,178.0,71.87008857727051,129.73324600001465
medium,sync_k8,humaneval,5,179.0,76.07793807983398,133.54980399996424
medium,sync_k8,humaneval,5,180.0,74.20039176940918,131.58964985715102
medium,sync_k8,humaneval,5,189.0,73.63080978393555,130.18493228570134
medium,sync_k8,humaneval,5,198.0,79.91290092468262,137.07198057139308
medium,sync_k8,humaneval,5,204.0,82.00788497924805,139.49697385714086
medium,sync_k8,humaneval,5,213.0,84.7928524017334,142.17904428568625
medium,sync_k8,humaneval,5,222.0,87.21137046813965,144.74822885713607
medium,sync_k8,humaneval,5,231.0,89.84899520874023,147.0792724285654
medium,sync_k8,humaneval,5,240.0,91.03655815124512,147.64537899999556
medium,sync_k8,humaneval,5,249.0,96.18878364562988,153.48090142867068
medium,sync_k8,humaneval,5,258.0,157.21416473388672,215.4801891429051
medium,sync_k8,humaneval,5,267.0,154.85382080078125,212.4640005714427
medium,sync_k8,humaneval,5,274.0,156.41212463378906,214.21167957141648
medium,sync_k8,humaneval,5,276.0,157.9141616821289,216.476998000067
medium,sync_k8,humaneval,5,284.0,157.79685974121094,216.0381577142242
medium,sync_k8,humaneval,5,285.0,156.97121620178223,214.02954600004801
medium,sync_k8,humaneval,5,286.0,156.99505805969238,214.70730914294336
medium,sync_k8,humaneval,5,291.0,159.60025787353516,217.34900414277817
medium,sync_k8,humaneval,5,295.0,159.02209281921387,217.2010509999684
medium,tree_k8_b3,humaneval,5,168.0,,126.57910342851685
medium,tree_k8_b3,humaneval,5,170.0,,124.54053128568366
medium,tree_k8_b3,humaneval,5,178.0,,131.579982000076
medium,tree_k8_b3,humaneval,5,179.0,,130.1559339999962
medium,tree_k8_b3,humaneval,5,180.0,,129.56455528566633
medium,tree_k8_b3,humaneval,5,189.0,,130.449280857127
medium,tree_k8_b3,humaneval,5,198.0,,135.34888857148658
medium,tree_k8_b3,humaneval,5,204.0,,137.2137158572205
medium,tree_k8_b3,humaneval,5,213.0,,140.60450828577893
medium,tree_k8_b3,humaneval,5,222.0,,142.04980485717684
medium,tree_k8_b3,humaneval,5,231.0,,146.36116342857503
medium,tree_k8_b3,humaneval,5,240.0,,149.56014200005444
medium,tree_k8_b3,humaneval,5,249.0,,152.52874885713663
medium,tree_k8_b3,humaneval,5,258.0,,210.81698657137844
medium,tree_k8_b3,humaneval,5,267.0,,212.89883957136496
medium,tree_k8_b3,humaneval,5,274.0,,215.2918325713918
medium,tree_k8_b3,humaneval,5,276.0,,213.1588075714572
medium,tree_k8_b3,humaneval,5,284.0,,213.75437171431702
medium,tree_k8_b3,humaneval,5,285.0,,214.49441242848712
medium,tree_k8_b3,humaneval,5,286.0,,215.44430457149156
medium,tree_k8_b3,humaneval,5,291.0,,214.76785014285142
medium,tree_k8_b3,humaneval,5,295.0,,215.17100300003062
medium,sync_k8,humaneval,6,141.0,60.01710891723633,117.50984742862556
medium,sync_k8,humaneval,6,143.0,58.25209617614746,115.23586199990697
medium,sync_k8,humaneval,6,144.0,57.70683288574219,114.5665679999354
medium,sync_k8,humaneval,6,153.0,64.27001953125,121.82465771436685
medium,sync_k8,humaneval,6,162.0,67.20280647277832,124.65847642860422
medium,sync_k8,humaneval,6,171.0,67.95978546142578,125.05091142852169
medium,sync_k8,humaneval,6,174.0,68.85552406311035,126.13411642864183
medium,sync_k8,humaneval,6,177.0,72.40438461303711,129.52594842855345
medium,sync_k8,humaneval,6,186.0,73.80223274230957,131.30358242862013
medium,sync_k8,humaneval,6,187.0,73.61054420471191,131.1924204285248
medium,sync_k8,humaneval,6,194.0,78.97067070007324,137.02782457146174
medium,sync_k8,humaneval,6,203.0,79.46610450744629,136.75206500005078
medium,sync_k8,humaneval,6,212.0,85.18218994140625,142.71329257144953
medium,sync_k8,humaneval,6,221.0,86.18044853210449,143.97904242855824
medium,sync_k8,humaneval,6,230.0,90.05308151245117,147.5637778570599
medium,sync_k8,humaneval,6,237.0,92.80586242675781,149.89884028570398
medium,sync_k8,humaneval,6,246.0,94.24376487731934,151.329394000052
medium,sync_k8,humaneval,6,255.0,96.55070304870605,154.03907499997837
medium,sync_k8,humaneval,6,259.0,153.30815315246582,210.38287957135972
medium,sync_k8,humaneval,6,268.0,155.00926971435547,212.658738571465
medium,tree_k8_b3,humaneval,6,141.0,,115.59528185718047
medium,tree_k8_b3,humaneval,6,143.0,,115.72740142855284
medium,tree_k8_b3,humaneval,6,144.0,,115.70397100007882
medium,tree_k8_b3,humaneval,6,153.0,,119.89102642858872
medium,tree_k8_b3,humaneval,6,162.0,,124.57522200000699
medium,tree_k8_b3,humaneval,6,171.0,,125.2141254285755
medium,tree_k8_b3,humaneval,6,174.0,,124.73056500003801
medium,tree_k8_b3,humaneval,6,177.0,,127.88747142863852
medium,tree_k8_b3,humaneval,6,186.0,,128.77024642856423
medium,tree_k8_b3,humaneval,6,187.0,,132.72034142857197
medium,tree_k8_b3,humaneval,6,194.0,,135.91786799995913
medium,tree_k8_b3,humaneval,6,203.0,,136.33454799997725
medium,tree_k8_b3,humaneval,6,212.0,,141.61762057143005
medium,tree_k8_b3,humaneval,6,221.0,,141.29816985717787
medium,tree_k8_b3,humaneval,6,230.0,,145.6345784285627
medium,tree_k8_b3,humaneval,6,237.0,,148.01863428580785
medium,tree_k8_b3,humaneval,6,246.0,,151.94662399992723
medium,tree_k8_b3,humaneval,6,255.0,,153.26182400004706
medium,tree_k8_b3,humaneval,6,259.0,,212.1375985713784
medium,tree_k8_b3,humaneval,6,268.0,,212.051158428599
medium,sync_k8,humaneval,7,94.0,41.913747787475586,98.8051849999501
medium,sync_k8,humaneval,7,96.0,41.69487953186035,99.0192978571948
medium,sync_k8,humaneval,7,98.0,44.18158531188965,100.70448499993749
medium,sync_k8,humaneval,7,100.0,45.13812065124512,101.6900124285913
medium,sync_k8,humaneval,7,109.0,47.66535758972168,106.0061235714184
medium,sync_k8,humaneval,7,110.0,46.736717224121094,104.03281814282286
medium,sync_k8,humaneval,7,117.0,50.56285858154297,107.46331642858456
medium,sync_k8,humaneval,7,120.0,51.32484436035156,108.63988899997261
medium,sync_k8,humaneval,7,121.0,51.917076110839844,109.61877657147004
medium,sync_k8,humaneval,7,122.0,52.09469795227051,109.72464685713847
medium,sync_k8,humaneval,7,124.0,50.917863845825195,107.89941200003689
medium,sync_k8,humaneval,7,125.0,51.3300895690918,108.6259029999751
medium,sync_k8,humaneval,7,121.0,50.882577896118164,108.01726257144573
medium,sync_k8,humaneval,7,129.0,55.357933044433594,112.28580142856096
medium,sync_k8,humaneval,7,130.0,55.71460723876953,112.67005099998735
medium,sync_k8,humaneval,7,131.0,55.36818504333496,112.32098557138474
medium,sync_k8,humaneval,7,138.0,56.932926177978516,114.77890514278158
medium,sync_k8,humaneval,7,147.0,61.90180778503418,119.48419442856269
medium,sync_k8,humaneval,7,156.0,63.61651420593262,121.60275257142123
medium,sync_k8,humaneval,7,158.0,63.50827217102051,121.28798385715835
medium,sync_k8,humaneval,7,162.0,72.30806350708008,130.89798128568106
medium,sync_k8,humaneval,7,171.0,69.39291954040527,126.94767628568455
medium,sync_k8,humaneval,7,174.0,69.27967071533203,126.10989757145128
medium,sync_k8,humaneval,7,183.0,72.97587394714355,130.81450742856265
medium,sync_k8,humaneval,7,185.0,74.4788646697998,131.4990282857205
medium,sync_k8,humaneval,7,187.0,78.69625091552734,137.04837500003197
medium,sync_k8,humaneval,7,189.0,74.25165176391602,131.89808400002596
medium,sync_k8,humaneval,7,198.0,78.53221893310547,136.12151185711699
medium,sync_k8,humaneval,7,202.0,78.47332954406738,135.822260428665
medium,sync_k8,humaneval,7,206.0,78.79257202148438,135.78167242865678
medium,sync_k8,humaneval,7,215.0,83.4510326385498,141.08294485716505
medium,tree_k8_b3,humaneval,7,94.0,,103.48023100005226
medium,tree_k8_b3,humaneval,7,96.0,,101.32798442852558
medium,tree_k8_b3,humaneval,7,98.0,,106.98851699999072
medium,tree_k8_b3,humaneval,7,100.0,,101.96936699991565
medium,tree_k8_b3,humaneval,7,109.0,,103.21499000000637
medium,tree_k8_b3,humaneval,7,110.0,,102.7053655714292
medium,tree_k8_b3,humaneval,7,117.0,,107.55258999999465
medium,tree_k8_b3,humaneval,7,120.0,,108.5375595714207
medium,tree_k8_b3,humaneval,7,121.0,,111.97847857139156
medium,tree_k8_b3,humaneval,7,122.0,,111.18596642857716
medium,tree_k8_b3,humaneval,7,124.0,,110.88072342855898
medium,tree_k8_b3,humaneval,7,125.0,,110.39403842853244
medium,tree_k8_b3,humaneval,7,121.0,,108.13569699998371
medium,tree_k8_b3,humaneval,7,129.0,,112.76068399994824
medium,tree_k8_b3,humaneval,7,130.0,,113.26518157140482
medium,tree_k8_b3,humaneval,7,131.0,,114.53169314285455
medium,tree_k8_b3,humaneval,7,138.0,,117.66096799999549
medium,tree_k8_b3,humaneval,7,147.0,,121.3632520000115
medium,tree_k8_b3,humaneval,7,156.0,,124.00848857143549
medium,tree_k8_b3,humaneval,7,158.0,,121.2155184286047
medium,tree_k8_b3,humaneval,7,167.0,,126.61059385721124
medium,tree_k8_b3,humaneval,7,174.0,,130.0227455714785
medium,tree_k8_b3,humaneval,7,183.0,,132.88071085712642
medium,tree_k8_b3,humaneval,7,185.0,,131.22824585715378
medium,tree_k8_b3,humaneval,7,187.0,,132.02642100006034
medium,tree_k8_b3,humaneval,7,189.0,,131.97354585715144
medium,tree_k8_b3,humaneval,7,198.0,,136.50414085711762
medium,tree_k8_b3,humaneval,7,202.0,,138.976558000041
medium,tree_k8_b3,humaneval,7,206.0,,142.61268614282568
medium,tree_k8_b3,humaneval,7,215.0,,144.183099428598
medium,sync_k8,humaneval,8,95.0,46.59390449523926,104.43893257145614
medium,sync_k8,humaneval,8,97.0,47.65725135803223,105.2864495714773
medium,sync_k8,humaneval,8,106.0,46.99516296386719,104.53636157141989
medium,sync_k8,humaneval,8,115.0,50.23527145385742,106.80022957144664
medium,sync_k8,humaneval,8,124.0,51.787376403808594,108.25311299996675
medium,sync_k8,humaneval,8,133.0,56.86783790588379,114.38280442852854
medium,sync_k8,humaneval,8,142.0,60.84322929382324,117.92005828563859
medium,sync_k8,humaneval,8,150.0,63.88354301452637,120.61118942862899
medium,sync_k8,humaneval,8,152.0,62.72625923156738,119.08683799993099
medium,sync_k8,humaneval,8,154.0,63.58456611633301,122.06771042858205
medium,sync_k8,humaneval,8,155.0,62.19148635864258,119.10601342865466
medium,sync_k8,humaneval,8,164.0,68.28689575195312,125.76967242856037
medium,sync_k8,humaneval,8,173.0,68.00103187561035,125.3330054286275
medium,sync_k8,humaneval,8,182.0,72.01385498046875,129.70990600005152
medium,sync_k8,humaneval,8,191.0,73.21739196777344,130.59376042856715
medium,sync_k8,humaneval,8,200.0,78.24993133544922,135.28257900000443
medium,sync_k8,humaneval,8,209.0,84.75923538208008,141.62868942862082
medium,sync_k8,humaneval,8,218.0,84.00869369506836,141.07404557145423
medium,tree_k8_b3,humaneval,8,95.0,,101.36782757133882
medium,tree_k8_b3,humaneval,8,97.0,,106.53060757144044
medium,tree_k8_b3,humaneval,8,106.0,,107.49080557143077
medium,tree_k8_b3,humaneval,8,115.0,,109.73257814295746
medium,tree_k8_b3,humaneval,8,124.0,,108.87441100002225
medium,tree_k8_b3,humaneval,8,133.0,,112.72010000003664
medium,tree_k8_b3,humaneval,8,142.0,,115.7657157142601
medium,tree_k8_b3,humaneval,8,150.0,,120.60011000004563
medium,tree_k8_b3,humaneval,8,152.0,,121.49235042857748
medium,tree_k8_b3,humaneval,8,154.0,,119.07331642859813
medium,tree_k8_b3,humaneval,8,155.0,,121.87544442858798
medium,tree_k8_b3,humaneval,8,164.0,,126.8102234285204
medium,tree_k8_b3,humaneval,8,173.0,,127.61522585714827
medium,tree_k8_b3,humaneval,8,182.0,,129.1222415713783
medium,tree_k8_b3,humaneval,8,191.0,,133.7371874286217
medium,tree_k8_b3,humaneval,8,200.0,,136.52886599996253
medium,tree_k8_b3,humaneval,8,209.0,,141.50059399993364
medium,tree_k8_b3,humaneval,8,218.0,,141.66082799997145
medium,sync_k8,humaneval,9,154.0,63.93933296203613,121.72919442863655
medium,sync_k8,humaneval,9,156.0,66.2233829498291,123.8969064286061
medium,sync_k8,humaneval,9,157.0,63.4770393371582,120.95550885709656
medium,sync_k8,humaneval,9,158.0,62.88552284240723,120.35636942850104
medium,sync_k8,humaneval,9,164.0,67.73948669433594,125.31799442863826
medium,sync_k8,humaneval,9,173.0,70.85633277893066,127.78392342855685
medium,sync_k8,humaneval,9,180.0,71.31648063659668,127.98716399997856
medium,sync_k8,humaneval,9,189.0,73.42886924743652,130.12419900006154
medium,sync_k8,humaneval,9,192.0,74.14698600769043,131.21415800005576
medium,sync_k8,humaneval,9,201.0,78.88245582580566,136.43251157147697
medium,sync_k8,humaneval,9,210.0,82.84735679626465,139.4892154285718
medium,sync_k8,humaneval,9,219.0,84.98549461364746,142.0684498571971
medium,sync_k8,humaneval,9,228.0,89.83492851257324,147.26663700003945
medium,sync_k8,humaneval,9,237.0,90.55161476135254,147.58997242858885
medium,sync_k8,humaneval,9,246.0,95.03507614135742,152.09167500009096
medium,sync_k8,humaneval,9,250.0,96.08578681945801,153.8215404285265
medium,sync_k8,humaneval,9,259.0,156.38971328735352,213.98533314279047
medium,sync_k8,humaneval,9,268.0,154.19363975524902,211.18106500001477
medium,sync_k8,humaneval,9,277.0,156.34918212890625,213.92292157146088
medium,tree_k8_b3,humaneval,9,154.0,,122.1937704285359
medium,tree_k8_b3,humaneval,9,156.0,,123.40624600010047
medium,tree_k8_b3,humaneval,9,157.0,,124.25787442851663
medium,tree_k8_b3,humaneval,9,158.0,,120.64247900001126
medium,tree_k8_b3,humaneval,9,164.0,,124.02986142852183
medium,tree_k8_b3,humaneval,9,173.0,,126.06189342856058
medium,tree_k8_b3,humaneval,9,180.0,,128.66366200005388
medium,tree_k8_b3,humaneval,9,189.0,,130.1213820000665
medium,tree_k8_b3,humaneval,9,192.0,,132.5167199999201
medium,tree_k8_b3,humaneval,9,201.0,,138.65041499998742
medium,tree_k8_b3,humaneval,9,210.0,,140.39758342864036
medium,tree_k8_b3,humaneval,9,219.0,,141.83011885709203
medium,tree_k8_b3,humaneval,9,228.0,,147.95668700004234
medium,tree_k8_b3,humaneval,9,237.0,,149.2003044285163
medium,tree_k8_b3,humaneval,9,246.0,,153.17800071432376
medium,tree_k8_b3,humaneval,9,250.0,,155.91993599994063
medium,tree_k8_b3,humaneval,9,259.0,,211.7024265714469
medium,tree_k8_b3,humaneval,9,268.0,,213.48644199998535
medium,tree_k8_b3,humaneval,9,277.0,,217.50226700004626
medium,sync_k8,humaneval,10,75.0,38.70511054992676,96.05723442850575
medium,sync_k8,humaneval,10,84.0,40.02976417541504,97.11003799999676
medium,sync_k8,humaneval,10,85.0,40.122032165527344,97.23821757135053
medium,sync_k8,humaneval,10,92.0,40.306806564331055,96.71413242855621
medium,sync_k8,humaneval,10,101.0,45.04275321960449,101.45600785706115
medium,sync_k8,humaneval,10,110.0,45.62020301818848,101.94776942855127
medium,sync_k8,humaneval,10,119.0,50.64821243286133,106.93067157150242
medium,sync_k8,humaneval,10,123.0,50.50086975097656,106.81910499992728
medium,sync_k8,humaneval,10,126.0,51.651716232299805,108.06087857145545
medium,sync_k8,humaneval,10,135.0,56.74409866333008,113.17187442854677
medium,sync_k8,humaneval,10,144.0,57.51919746398926,114.04611900006117
medium,sync_k8,humaneval,10,153.0,61.01107597351074,117.37674685714923
medium,sync_k8,humaneval,10,162.0,65.64188003540039,122.10654957144871
medium,sync_k8,humaneval,10,171.0,67.95835494995117,124.49687000004896
medium,sync_k8,humaneval,10,180.0,72.30710983276367,128.8353474286695
medium,sync_k8,humaneval,10,189.0,74.86486434936523,132.69820900000846
medium,sync_k8,humaneval,10,190.0,75.18219947814941,133.00820357142368
medium,sync_k8,humaneval,10,191.0,74.06187057495117,131.236501000072
medium,sync_k8,humaneval,10,193.0,76.8585205078125,133.91399128572408
medium,sync_k8,humaneval,10,197.0,78.36651802062988,135.1114788572097
medium,tree_k8_b3,humaneval,10,75.0,,96.3185724285924
medium,tree_k8_b3,humaneval,10,84.0,,97.5497435714116
medium,tree_k8_b3,humaneval,10,85.0,,97.92627842866796
medium,tree_k8_b3,humaneval,10,92.0,,103.62476885713657
medium,tree_k8_b3,humaneval,10,101.0,,101.54214685719303
medium,tree_k8_b3,humaneval,10,110.0,,105.62976599995838
medium,tree_k8_b3,humaneval,10,119.0,,108.13339857135222
medium,tree_k8_b3,humaneval,10,123.0,,109.75366457147538
medium,tree_k8_b3,humaneval,10,126.0,,110.03308300001859
medium,tree_k8_b3,humaneval,10,135.0,,114.73768085711438
medium,tree_k8_b3,humaneval,10,144.0,,114.20118642852154
medium,tree_k8_b3,humaneval,10,153.0,,117.51106285710706
medium,tree_k8_b3,humaneval,10,162.0,,123.85024342850322
medium,tree_k8_b3,humaneval,10,171.0,,124.16481200002262
medium,tree_k8_b3,humaneval,10,180.0,,128.71179242848294
medium,tree_k8_b3,humaneval,10,189.0,,130.0966009999312
medium,tree_k8_b3,humaneval,10,190.0,,129.2044529999968
medium,tree_k8_b3,humaneval,10,191.0,,129.60862400003936
medium,tree_k8_b3,humaneval,10,193.0,,133.36600728568789
medium,tree_k8_b3,humaneval,10,197.0,,133.9922914285869
